Tanggal,Pintu Masuk,Jumlah Kunjungan
2016-09-01,Hasanuddin,1511.0
2016-09-01,Bandara Int. Lombok,8756.0
2016-09-01,Sam Ratulangi,5965.0
2016-09-01,Sultan Badaruddin II,
2016-09-01,Jayapura,
2016-09-01,B. Pintu Laut,160347.0
2016-09-01,Tanjung Uban,25051.0
2016-09-01,Tanjung Pinang,8474.0
2016-09-01,Tanjung Balai Karimun,7668.0
2016-09-01,Tanjung Benoa,
2016-09-01,Tanjung Mas,
2016-09-01,C. Pintu Darat,23900.0
2016-09-01,Batam,115052.0
2016-09-01,Pintu Laut Lainnya,4102.0
2016-09-01,Entikong,2148.0
2016-09-01,Aruk,
2016-09-01,Nanga Badau,
2016-09-01,Pintu Darat Lainnya,21752.0
2016-09-01,Jumlah (A+B+C),944838.0
2016-09-01,Lainnya,62293.0
2016-09-01,Total,1007131.0
2016-09-01,Atambua,
2016-10-01,Soekarno-Hatta,237914.0
2016-10-01,Juanda,20819.0
2016-10-01,Kualanamu,21300.0
2016-10-01,Husein Sastranegara,17340.0
2016-10-01,Adi Sucipto,11267.0
2016-10-01,Bandara Int. Lombok,9500.0
2016-10-01,A. Pintu Udara,757044.0
2016-10-01,Ahmad Yani,
2016-10-01,Sultan Syarif Kasim II,3279.0
2016-10-01,Sultan Iskandar Muda,
2016-10-01,Supadio,
2016-10-01,Hasanuddin,2593.0
2016-10-01,Sultan Badaruddin II,
2016-10-01,Sam Ratulangi,3791.0
2016-10-01,Ngurah Rai,423140.0
2016-10-01,Minangkabau,4980.0
2016-10-01,Pintu Udara Lainnya,1121.0
2016-10-01,B. Pintu Laut,155045.0
2016-10-01,Batam,114020.0
2016-10-01,Tanjung Balai Karimun,6724.0
2016-10-01,Tanjung Benoa,
2016-10-01,Tanjung Mas,
2016-10-01,Pintu Laut Lainnya,4356.0
2016-10-01,C. Pintu Darat,35085.0
2016-10-01,Jayapura,
2016-10-01,Nanga Badau,
2016-10-01,Tanjung Pinang,6800.0
2016-10-01,Aruk,
2016-10-01,Pintu Darat Lainnya,33591.0
2016-10-01,Jumlah (A+B+C),947174.0
2016-10-01,Lainnya,93471.0
2016-10-01,Total,1040645.0
2016-10-01,Tanjung Uban,23145.0
2016-10-01,Atambua,
2016-10-01,Entikong,1494.0
2016-11-01,Ngurah Rai,396150.0
2016-11-01,Soekarno-Hatta,219246.0
2016-11-01,Juanda,23126.0
2016-11-01,B. Pintu Laut,147629.0
2016-11-01,Husein Sastranegara,12755.0
2016-11-01,Adi Sucipto,10209.0
2016-11-01,Kualanamu,21083.0
2016-11-01,Ahmad Yani,
2016-11-01,Sultan Syarif Kasim II,3280.0
2016-11-01,Sultan Iskandar Muda,
2016-11-01,Supadio,
2016-11-01,Hasanuddin,2263.0
2016-11-01,Sultan Badaruddin II,
2016-11-01,Bandara Int. Lombok,7813.0
2016-11-01,A. Pintu Udara,706431.0
2016-11-01,Minangkabau,5115.0
2016-11-01,Pintu Udara Lainnya,1121.0
2016-11-01,Sam Ratulangi,4270.0
2016-11-01,Batam,106953.0
2016-11-01,Tanjung Balai Karimun,6254.0
2016-11-01,Tanjung Benoa,
2016-11-01,Tanjung Mas,
2016-11-01,Pintu Laut Lainnya,5584.0
2016-11-01,C. Pintu Darat,49268.0
2016-11-01,Total,1002458.0
2016-11-01,Aruk,
2016-11-01,Tanjung Pinang,6854.0
2016-11-01,Entikong,1610.0
2016-11-01,Nanga Badau,
2016-11-01,Pintu Darat Lainnya,47658.0
2016-11-01,Jumlah (A+B+C),903328.0
2016-11-01,Lainnya,99130.0
2016-11-01,Tanjung Uban,21984.0
2016-11-01,Jayapura,
2016-11-01,Atambua,
2016-12-01,Ngurah Rai,437946.0
2016-12-01,Soekarno-Hatta,193629.0
2016-12-01,Juanda,21415.0
2016-12-01,Kualanamu,26252.0
2016-12-01,Husein Sastranegara,22410.0
2016-12-01,Adi Sucipto,10877.0
2016-12-01,Bandara Int. Lombok,9694.0
2016-12-01,Ahmad Yani,
2016-12-01,Sultan Syarif Kasim II,3973.0
2016-12-01,Sultan Iskandar Muda,
2016-12-01,Supadio,
2016-12-01,Hasanuddin,1941.0
2016-12-01,Pintu Udara Lainnya,1121.0
2016-12-01,Total,1113687.0
2016-12-01,A. Pintu Udara,738303.0
2016-12-01,Minangkabau,5225.0
2016-12-01,Lainnya,98655.0
2016-12-01,Sultan Badaruddin II,
2016-12-01,Sam Ratulangi,3820.0
2016-12-01,Tanjung Pinang,10855.0
2016-12-01,Tanjung Balai Karimun,8780.0
2016-12-01,Tanjung Benoa,
2016-12-01,Tanjung Mas,
2016-12-01,Pintu Laut Lainnya,4719.0
2016-12-01,Jumlah (A+B+C),1015032.0
2016-12-01,Jayapura,
2016-12-01,Tanjung Uban,32820.0
2016-12-01,Entikong,3433.0
2016-12-01,Aruk,
2016-12-01,Nanga Badau,
2016-12-01,Pintu Darat Lainnya,56845.0
2016-12-01,Batam,159277.0
2016-12-01,C. Pintu Darat,60278.0
2016-12-01,B. Pintu Laut,216451.0
2016-12-01,Atambua,
2017-01-01,B. Pintu Laut,230174.0
2017-01-01,Soekarno-Hatta,203067.0
2017-01-01,Juanda,17279.0
2017-01-01,Kualanamu,18457.0
2017-01-01,Husein Sastranegara,8518.0
2017-01-01,Adi Sucipto,9192.0
2017-01-01,Bandara Int. Lombok,9394.0
2017-01-01,Sultan Iskandar Muda,2852.0
2017-01-01,Ngurah Rai,455930.0
2017-01-01,Sultan Syarif Kasim II,3274.0
2017-01-01,Ahmad Yani,1548.0
2017-01-01,Supadio,858.0
2017-01-01,Hasanuddin,1812.0
2017-01-01,Sultan Badaruddin II,1060.0
2017-01-01,Pintu Udara Lainnya,1686.0
2017-01-01,Sam Ratulangi,7697.0
2017-01-01,C. Pintu Darat,131128.0
2017-01-01,Minangkabau,4042.0
2017-01-01,Entikong,2091.0
2017-01-01,A. Pintu Udara,746666.0
2017-01-01,Tanjung Pinang,10814.0
2017-01-01,Tanjung Balai Karimun,8175.0
2017-01-01,Tanjung Benoa,8143.0
2017-01-01,Tanjung Mas,1790.0
2017-01-01,Pintu Laut Lainnya,39428.0
2017-01-01,Jayapura,12417.0
2017-01-01,Batam,135046.0
2017-01-01,Atambua,4740.0
2017-01-01,Aruk,414.0
2017-01-01,Nanga Badau,810.0
2017-01-01,Pintu Darat Lainnya,110656.0
2017-01-01,Jumlah (A+B+C),1107968.0
2017-01-01,Lainnya,
2017-01-01,Total,1107968.0
2017-01-01,Tanjung Uban,26778.0
2017-02-01,Ngurah Rai,448157.0
2017-02-01,Soekarno-Hatta,191933.0
2017-02-01,Juanda,11998.0
2017-02-01,Kualanamu,15680.0
2017-02-01,Husein Sastranegara,13257.0
2017-02-01,Adi Sucipto,8963.0
2017-02-01,Bandara Int. Lombok,8775.0
2017-02-01,Sultan Iskandar Muda,3254.0
2017-02-01,Minangkabau,4066.0
2017-02-01,Sultan Syarif Kasim II,2909.0
2017-02-01,Ahmad Yani,1354.0
2017-02-01,Supadio,626.0
2017-02-01,Hasanuddin,1263.0
2017-02-01,Sultan Badaruddin II,1156.0
2017-02-01,B. Pintu Laut,186669.0
2017-02-01,A. Pintu Udara,720428.0
2017-02-01,Pintu Udara Lainnya,1888.0
2017-02-01,Sam Ratulangi,5149.0
2017-02-01,Batam,100329.0
2017-02-01,Tanjung Pinang,6249.0
2017-02-01,Tanjung Balai Karimun,6022.0
2017-02-01,Tanjung Benoa,5799.0
2017-02-01,Tanjung Mas,5166.0
2017-02-01,Pintu Laut Lainnya,41216.0
2017-02-01,C. Pintu Darat,116291.0
2017-02-01,Jayapura,7176.0
2017-02-01,Tanjung Uban,21888.0
2017-02-01,Entikong,1354.0
2017-02-01,Aruk,511.0
2017-02-01,Pintu Darat Lainnya,102682.0
2017-02-01,Jumlah (A+B+C),1023388.0
2017-02-01,Lainnya,
2017-02-01,Total,1023388.0
2017-02-01,Atambua,4017.0
2017-02-01,Nanga Badau,551.0
2017-03-01,Ngurah Rai,424134.0
2017-03-01,Soekarno-Hatta,222497.0
2017-03-01,Juanda,15844.0
2017-03-01,Kualanamu,20767.0
2017-03-01,Husein Sastranegara,17256.0
2017-03-01,Adi Sucipto,11807.0
2017-03-01,Bandara Int. Lombok,11305.0
2017-03-01,Sultan Syarif Kasim II,3612.0
2017-03-01,Pintu Udara Lainnya,2681.0
2017-03-01,Minangkabau,4992.0
2017-03-01,Sultan Iskandar Muda,3375.0
2017-03-01,Ahmad Yani,1815.0
2017-03-01,Supadio,899.0
2017-03-01,Hasanuddin,1530.0
2017-03-01,Sultan Badaruddin II,1468.0
2017-03-01,A. Pintu Udara,749150.0
2017-03-01,C. Pintu Darat,90301.0
2017-03-01,Sam Ratulangi,5168.0
2017-03-01,Atambua,3768.0
2017-03-01,Tanjung Uban,25445.0
2017-03-01,Tanjung Pinang,7849.0
2017-03-01,Tanjung Balai Karimun,7526.0
2017-03-01,Tanjung Benoa,2489.0
2017-03-01,Tanjung Mas,1397.0
2017-03-01,Pintu Laut Lainnya,43069.0
2017-03-01,Jayapura,6523.0
2017-03-01,B. Pintu Laut,220326.0
2017-03-01,Entikong,2209.0
2017-03-01,Aruk,433.0
2017-03-01,Batam,132551.0
2017-03-01,Pintu Darat Lainnya,76819.0
2017-03-01,Jumlah (A+B+C),1059777.0
2017-03-01,Lainnya,
2017-03-01,Total,1059777.0
2017-03-01,Nanga Badau,549.0
2017-04-01,A. Pintu Udara,812927.0
2017-04-01,Ngurah Rai,477408.0
2017-04-01,Soekarno-Hatta,228611.0
2017-04-01,Juanda,21461.0
2017-04-01,Kualanamu,19273.0
2017-04-01,Husein Sastranegara,16029.0
2017-04-01,Adi Sucipto,13224.0
2017-04-01,Sultan Syarif Kasim II,3554.0
2017-04-01,Sam Ratulangi,5927.0
2017-04-01,Minangkabau,4621.0
2017-04-01,Sultan Iskandar Muda,2947.0
2017-04-01,Ahmad Yani,1647.0
2017-04-01,Supadio,655.0
2017-04-01,Hasanuddin,1179.0
2017-04-01,Sultan Badaruddin II,1154.0
2017-04-01,Pintu Udara Lainnya,2033.0
2017-04-01,Total,1171386.0
2017-04-01,Bandara Int. Lombok,13204.0
2017-04-01,Jayapura,10078.0
2017-04-01,Tanjung Uban,28410.0
2017-04-01,Tanjung Pinang,9193.0
2017-04-01,Tanjung Balai Karimun,7902.0
2017-04-01,Tanjung Benoa,3126.0
2017-04-01,Tanjung Mas,2587.0
2017-04-01,Pintu Laut Lainnya,42959.0
2017-04-01,C. Pintu Darat,124921.0
2017-04-01,B. Pintu Laut,233538.0
2017-04-01,Atambua,5843.0
2017-04-01,Entikong,1720.0
2017-04-01,Nanga Badau,528.0
2017-04-01,Pintu Darat Lainnya,106213.0
2017-04-01,Jumlah (A+B+C),1171386.0
2017-04-01,Lainnya,
2017-04-01,Batam,139361.0
2017-04-01,Aruk,539.0
2017-05-01,Pintu Udara Lainnya,1640.0
2017-05-01,A. Pintu Udara,809941.0
2017-05-01,Ngurah Rai,488698.0
2017-05-01,Soekarno-Hatta,220817.0
2017-05-01,Juanda,20447.0
2017-05-01,Husein Sastranegara,15275.0
2017-05-01,Adi Sucipto,11608.0
2017-05-01,Sultan Syarif Kasim II,3578.0
2017-05-01,Sam Ratulangi,5632.0
2017-05-01,Minangkabau,4167.0
2017-05-01,Sultan Iskandar Muda,2430.0
2017-05-01,Ahmad Yani,1891.0
2017-05-01,Supadio,812.0
2017-05-01,Hasanuddin,1131.0
2017-05-01,Sultan Badaruddin II,1010.0
2017-05-01,Kualanamu,19013.0
2017-05-01,Bandara Int. Lombok,11792.0
2017-05-01,B. Pintu Laut,209193.0
2017-05-01,Jayapura,10042.0
2017-05-01,Total,1148588.0
2017-05-01,Tanjung Uban,25496.0
2017-05-01,Tanjung Pinang,7277.0
2017-05-01,Tanjung Balai Karimun,6627.0
2017-05-01,Tanjung Benoa,3153.0
2017-05-01,Pintu Laut Lainnya,47890.0
2017-05-01,C. Pintu Darat,129454.0
2017-05-01,Tanjung Mas,1378.0
2017-05-01,Atambua,2096.0
2017-05-01,Entikong,1935.0
2017-05-01,Nanga Badau,808.0
2017-05-01,Pintu Darat Lainnya,114135.0
2017-05-01,Jumlah (A+B+C),1148588.0
2017-05-01,Lainnya,
2017-05-01,Batam,117372.0
2017-05-01,Aruk,438.0
2017-06-01,Adi Sucipto,7559.0
2017-06-01,Ngurah Rai,505976.0
2017-06-01,Soekarno-Hatta,174669.0
2017-06-01,Juanda,19658.0
2017-06-01,Kualanamu,18464.0
2017-06-01,Husein Sastranegara,8174.0
2017-06-01,Pintu Udara Lainnya,1448.0
2017-06-01,A. Pintu Udara,763470.0
2017-06-01,Minangkabau,3022.0
2017-06-01,Sultan Syarif Kasim II,3504.0
2017-06-01,Sultan Iskandar Muda,1528.0
2017-06-01,Ahmad Yani,1541.0
2017-06-01,Supadio,1642.0
2017-06-01,Hasanuddin,1240.0
2017-06-01,Bandara Int. Lombok,9201.0
2017-06-01,Sam Ratulangi,4708.0
2017-06-01,Sultan Badaruddin II,1136.0
2017-06-01,Total,1144001.0
2017-06-01,B. Pintu Laut,233765.0
2017-06-01,Tanjung Uban,34726.0
2017-06-01,Tanjung Pinang,8702.0
2017-06-01,Tanjung Balai Karimun,6433.0
2017-06-01,Tanjung Benoa,497.0
2017-06-01,Tanjung Mas,964.0
2017-06-01,C. Pintu Darat,146766.0
2017-06-01,Batam,130541.0
2017-06-01,Pintu Laut Lainnya,51902.0
2017-06-01,Entikong,2157.0
2017-06-01,Aruk,1460.0
2017-06-01,Nanga Badau,858.0
2017-06-01,Pintu Darat Lainnya,125565.0
2017-06-01,Jumlah (A+B+C),1144001.0
2017-06-01,Lainnya,
2017-06-01,Jayapura,10488.0
2017-06-01,Atambua,6238.0
2017-07-01,Ngurah Rai,594238.0
2017-07-01,Soekarno-Hatta,297360.0
2017-07-01,Juanda,25252.0
2017-07-01,Kualanamu,20437.0
2017-07-01,Husein Sastranegara,11967.0
2017-07-01,Adi Sucipto,14181.0
2017-07-01,Pintu Udara Lainnya,2004.0
2017-07-01,Sultan Iskandar Muda,2297.0
2017-07-01,Minangkabau,4157.0
2017-07-01,Sultan Syarif Kasim II,3543.0
2017-07-01,Ahmad Yani,2294.0
2017-07-01,Supadio,1731.0
2017-07-01,Hasanuddin,2132.0
2017-07-01,Bandara Int. Lombok,12468.0
2017-07-01,A. Pintu Udara,1002611.0
2017-07-01,Sam Ratulangi,7330.0
2017-07-01,Sultan Badaruddin II,1220.0
2017-07-01,Total,1370591.0
2017-07-01,B. Pintu Laut,226979.0
2017-07-01,Tanjung Pinang,9793.0
2017-07-01,Tanjung Balai Karimun,6136.0
2017-07-01,Tanjung Benoa,164.0
2017-07-01,Tanjung Mas,1059.0
2017-07-01,Pintu Laut Lainnya,54724.0
2017-07-01,C. Pintu Darat,141001.0
2017-07-01,Aruk,1087.0
2017-07-01,Tanjung Uban,32234.0
2017-07-01,Entikong,1117.0
2017-07-01,Nanga Badau,610.0
2017-07-01,Pintu Darat Lainnya,123658.0
2017-07-01,Jumlah (A+B+C),1370591.0
2017-07-01,Lainnya,
2017-07-01,Batam,122869.0
2017-07-01,Jayapura,9053.0
2017-07-01,Atambua,5476.0
2017-08-01,A. Pintu Udara,1014475.0
2017-08-01,Ngurah Rai,601553.0
2017-08-01,Soekarno-Hatta,289000.0
2017-08-01,Juanda,25330.0
2017-08-01,Husein Sastranegara,15063.0
2017-08-01,Adi Sucipto,15786.0
2017-08-01,Kualanamu,25201.0
2017-08-01,Sultan Iskandar Muda,2627.0
2017-08-01,Minangkabau,5215.0
2017-08-01,Sultan Syarif Kasim II,3590.0
2017-08-01,Ahmad Yani,2625.0
2017-08-01,Supadio,2307.0
2017-08-01,Hasanuddin,1743.0
2017-08-01,Bandara Int. Lombok,12207.0
2017-08-01,Pintu Udara Lainnya,1904.0
2017-08-01,Sam Ratulangi,8906.0
2017-08-01,Sultan Badaruddin II,1418.0
2017-08-01,B. Pintu Laut,235311.0
2017-08-01,Total,1393243.0
2017-08-01,Tanjung Pinang,11616.0
2017-08-01,Tanjung Balai Karimun,6620.0
2017-08-01,Tanjung Benoa,1988.0
2017-08-01,Tanjung Mas,1163.0
2017-08-01,Pintu Laut Lainnya,52681.0
2017-08-01,C. Pintu Darat,143457.0
2017-08-01,Aruk,814.0
2017-08-01,Tanjung Uban,37199.0
2017-08-01,Entikong,1255.0
2017-08-01,Nanga Badau,933.0
2017-08-01,Pintu Darat Lainnya,125292.0
2017-08-01,Jumlah (A+B+C),1393243.0
2017-08-01,Lainnya,
2017-08-01,Batam,124044.0
2017-08-01,Jayapura,9043.0
2017-08-01,Atambua,6120.0
2017-09-01,Ngurah Rai,551968.0
2017-09-01,Soekarno-Hatta,227687.0
2017-09-01,Juanda,21890.0
2017-09-01,Kualanamu,19150.0
2017-09-01,Husein Sastranegara,13971.0
2017-09-01,Adi Sucipto,13834.0
2017-09-01,Pintu Udara Lainnya,1901.0
2017-09-01,Sultan Iskandar Muda,2559.0
2017-09-01,Minangkabau,4397.0
2017-09-01,Sultan Syarif Kasim II,3066.0
2017-09-01,Ahmad Yani,2088.0
2017-09-01,Supadio,2104.0
2017-09-01,Hasanuddin,1604.0
2017-09-01,Bandara Int. Lombok,10032.0
2017-09-01,A. Pintu Udara,883842.0
2017-09-01,Sam Ratulangi,6335.0
2017-09-01,Sultan Badaruddin II,1256.0
2017-09-01,Jayapura,9981.0
2017-09-01,B. Pintu Laut,229735.0
2017-09-01,Tanjung Uban,31422.0
2017-09-01,Tanjung Pinang,10811.0
2017-09-01,Tanjung Balai Karimun,7093.0
2017-09-01,Tanjung Benoa,187.0
2017-09-01,Tanjung Mas,3941.0
2017-09-01,C. Pintu Darat,136654.0
2017-09-01,Batam,122835.0
2017-09-01,Pintu Laut Lainnya,53446.0
2017-09-01,Entikong,2042.0
2017-09-01,Aruk,802.0
2017-09-01,Nanga Badau,673.0
2017-09-01,Pintu Darat Lainnya,116701.0
2017-09-01,Jumlah (A+B+C),1250231.0
2017-09-01,Lainnya,
2017-09-01,Total,1250231.0
2017-09-01,Atambua,6455.0
2017-10-01,Ngurah Rai,464703.0
2017-10-01,Soekarno-Hatta,232014.0
2017-10-01,Juanda,20439.0
2017-10-01,Kualanamu,20738.0
2017-10-01,Husein Sastranegara,14002.0
2017-10-01,Adi Sucipto,13535.0
2017-10-01,Bandara Int. Lombok,10070.0
2017-10-01,Sultan Iskandar Muda,2763.0
2017-10-01,Minangkabau,4885.0
2017-10-01,Sultan Syarif Kasim II,3026.0
2017-10-01,Ahmad Yani,2079.0
2017-10-01,Supadio,1979.0
2017-10-01,Hasanuddin,1448.0
2017-10-01,Sultan Badaruddin II,977.0
2017-10-01,Pintu Udara Lainnya,2107.0
2017-10-01,A. Pintu Udara,802479.0
2017-10-01,B. Pintu Laut,222271.0
2017-10-01,Sam Ratulangi,7714.0
2017-10-01,Atambua,6167.0
2017-10-01,Tanjung Pinang,10619.0
2017-10-01,Tanjung Balai Karimun,6368.0
2017-10-01,Tanjung Benoa,2815.0
2017-10-01,Tanjung Mas,1791.0
2017-10-01,Pintu Laut Lainnya,50700.0
2017-10-01,C. Pintu Darat,136815.0
2017-10-01,Jayapura,10359.0
2017-10-01,Batam,117589.0
2017-10-01,Entikong,1095.0
2017-10-01,Aruk,870.0
2017-10-01,Pintu Darat Lainnya,117564.0
2017-10-01,Jumlah (A+B+C),1161565.0
2017-10-01,Lainnya,
2017-10-01,Total,1161565.0
2017-10-01,Tanjung Uban,32389.0
2017-10-01,Nanga Badau,760.0
2017-11-01,Ngurah Rai,360043.0
2017-11-01,Soekarno-Hatta,231183.0
2017-11-01,Juanda,24360.0
2017-11-01,B. Pintu Laut,230070.0
2017-11-01,Husein Sastranegara,15387.0
2017-11-01,Adi Sucipto,11781.0
2017-11-01,Kualanamu,23356.0
2017-11-01,Ahmad Yani,2361.0
2017-11-01,Sultan Syarif Kasim II,3225.0
2017-11-01,Sultan Iskandar Muda,2905.0
2017-11-01,Supadio,2263.0
2017-11-01,Hasanuddin,1538.0
2017-11-01,Sultan Badaruddin II,1266.0
2017-11-01,Bandara Int. Lombok,7704.0
2017-11-01,A. Pintu Udara,701307.0
2017-11-01,Minangkabau,4682.0
2017-11-01,Pintu Udara Lainnya,2760.0
2017-11-01,Sam Ratulangi,6493.0
2017-11-01,Batam,124833.0
2017-11-01,Tanjung Balai Karimun,6969.0
2017-11-01,Tanjung Benoa,2847.0
2017-11-01,Tanjung Mas,4376.0
2017-11-01,Pintu Laut Lainnya,49685.0
2017-11-01,C. Pintu Darat,130653.0
2017-11-01,Total,1062030.0
2017-11-01,Aruk,809.0
2017-11-01,Tanjung Pinang,10538.0
2017-11-01,Entikong,1092.0
2017-11-01,Nanga Badau,704.0
2017-11-01,Pintu Darat Lainnya,108421.0
2017-11-01,Jumlah (A+B+C),1062030.0
2017-11-01,Lainnya,
2017-11-01,Tanjung Uban,30822.0
2017-11-01,Jayapura,13651.0
2017-11-01,Atambua,5976.0
2017-12-01,A. Pintu Udara,663359.0
2017-12-01,Ngurah Rai,309440.0
2017-12-01,Soekarno-Hatta,230483.0
2017-12-01,Juanda,23208.0
2017-12-01,Kualanamu,26015.0
2017-12-01,Husein Sastranegara,17958.0
2017-12-01,Adi Sucipto,14203.0
2017-12-01,Sultan Iskandar Muda,3698.0
2017-12-01,Minangkabau,8630.0
2017-12-01,Sultan Syarif Kasim II,3224.0
2017-12-01,Ahmad Yani,2354.0
2017-12-01,Supadio,2652.0
2017-12-01,Hasanuddin,1715.0
2017-12-01,Pintu Udara Lainnya,2347.0
2017-12-01,Lainnya,
2017-12-01,Bandara Int. Lombok,7236.0
2017-12-01,Sultan Badaruddin II,1580.0
2017-12-01,Total,1147031.0
2017-12-01,B. Pintu Laut,324624.0
2017-12-01,Tanjung Uban,44783.0
2017-12-01,Tanjung Pinang,14421.0
2017-12-01,Tanjung Balai Karimun,9900.0
2017-12-01,Tanjung Benoa,790.0
2017-12-01,Tanjung Mas,1461.0
2017-12-01,Pintu Laut Lainnya,55922.0
2017-12-01,Jumlah (A+B+C),1147031.0
2017-12-01,Sam Ratulangi,8616.0
2017-12-01,Atambua,7081.0
2017-12-01,Entikong,2818.0
2017-12-01,Aruk,1919.0
2017-12-01,Nanga Badau,1199.0
2017-12-01,Pintu Darat Lainnya,129785.0
2017-12-01,Batam,197347.0
2017-12-01,C. Pintu Darat,159048.0
2017-12-01,Jayapura,16246.0
2018-01-01,B. Pintu Laut,220044.0
2018-01-01,Soekarno-Hatta,210494.0
2018-01-01,Juanda,21532.0
2018-01-01,Kualanamu,15656.0
2018-01-01,Husein Sastranegara,11463.0
2018-01-01,Adi Sucipto,10849.0
2018-01-01,Bandara Int. Lombok,5986.0
2018-01-01,Sultan Iskandar Muda,2802.0
2018-01-01,Ngurah Rai,345191.0
2018-01-01,Sultan Syarif Kasim II,2129.0
2018-01-01,Ahmad Yani,1680.0
2018-01-01,Supadio,1284.0
2018-01-01,Hasanuddin,832.0
2018-01-01,Sultan Badaruddin II,727.0
2018-01-01,Pintu Udara Lainnya,792.0
2018-01-01,Sam Ratulangi,8507.0
2018-01-01,C. Pintu Darat,234618.0
2018-01-01,Minangkabau,3253.0
2018-01-01,Entikong,1534.0
2018-01-01,A. Pintu Udara,643177.0
2018-01-01,Tanjung Pinang,8753.0
2018-01-01,Tanjung Balai Karimun,5689.0
2018-01-01,Tanjung Benoa,4626.0
2018-01-01,Tanjung Mas,2020.0
2018-01-01,Pintu Laut Lainnya,56373.0
2018-01-01,Jayapura,12616.0
2018-01-01,Batam,115590.0
2018-01-01,Atambua,4601.0
2018-01-01,Aruk,377.0
2018-01-01,Nanga Badau,662.0
2018-01-01,Pintu Darat Lainnya,214828.0
2018-01-01,Jumlah (A+B+C),1097839.0
2018-01-01,Lainnya,
2018-01-01,Total,1097839.0
2018-01-01,Tanjung Uban,26993.0
2018-02-01,B. Pintu Laut,261044.0
2018-02-01,Ngurah Rai,443805.0
2018-02-01,Soekarno-Hatta,201981.0
2018-02-01,Juanda,19621.0
2018-02-01,Kualanamu,17740.0
2018-02-01,Husein Sastranegara,12212.0
2018-02-01,Adi Sucipto,12602.0
2018-02-01,Sultan Syarif Kasim II,1942.0
2018-02-01,A. Pintu Udara,740440.0
2018-02-01,Minangkabau,4459.0
2018-02-01,Sultan Iskandar Muda,2915.0
2018-02-01,Ahmad Yani,1724.0
2018-02-01,Supadio,2356.0
2018-02-01,Hasanuddin,1004.0
2018-02-01,Pintu Udara Lainnya,697.0
2018-02-01,Bandara Int. Lombok,5800.0
2018-02-01,Sultan Badaruddin II,788.0
2018-02-01,Sam Ratulangi,10794.0
2018-02-01,Atambua,3799.0
2018-02-01,Batam,155671.0
2018-02-01,Tanjung Uban,31758.0
2018-02-01,Tanjung Pinang,10704.0
2018-02-01,Tanjung Balai Karimun,7832.0
2018-02-01,Tanjung Benoa,8616.0
2018-02-01,Pintu Laut Lainnya,43272.0
2018-02-01,C. Pintu Darat,196019.0
2018-02-01,Tanjung Mas,3191.0
2018-02-01,Nanga Badau,694.0
2018-02-01,Entikong,2100.0
2018-02-01,Aruk,928.0
2018-02-01,Pintu Darat Lainnya,176802.0
2018-02-01,Jumlah (A+B+C),1197503.0
2018-02-01,Lainnya,
2018-02-01,Total,1197503.0
2018-02-01,Jayapura,11696.0
2018-03-01,Bandara Int. Lombok,9880.0
2018-03-01,Soekarno-Hatta,244467.0
2018-03-01,Juanda,26391.0
2018-03-01,Kualanamu,21693.0
2018-03-01,Husein Sastranegara,15657.0
2018-03-01,Adi Sucipto,14055.0
2018-03-01,A. Pintu Udara,845635.0
2018-03-01,Ngurah Rai,484846.0
2018-03-01,Minangkabau,5057.0
2018-03-01,Sultan Syarif Kasim II,2510.0
2018-03-01,Sultan Iskandar Muda,3402.0
2018-03-01,Ahmad Yani,2020.0
2018-03-01,Supadio,2416.0
2018-03-01,Hasanuddin,1099.0
2018-03-01,Sam Ratulangi,10114.0
2018-03-01,Pintu Udara Lainnya,1013.0
2018-03-01,Sultan Badaruddin II,1015.0
2018-03-01,C. Pintu Darat,212932.0
2018-03-01,B. Pintu Laut,304859.0
2018-03-01,Tanjung Pinang,13261.0
2018-03-01,Tanjung Balai Karimun,8337.0
2018-03-01,Tanjung Benoa,4254.0
2018-03-01,Tanjung Mas,6988.0
2018-03-01,Pintu Laut Lainnya,59461.0
2018-03-01,Jayapura,10331.0
2018-03-01,Nanga Badau,661.0
2018-03-01,Tanjung Uban,37364.0
2018-03-01,Aruk,766.0
2018-03-01,Batam,175194.0
2018-03-01,Pintu Darat Lainnya,193548.0
2018-03-01,Jumlah (A+B+C),1363426.0
2018-03-01,Lainnya,
2018-03-01,Total,1363426.0
2018-03-01,Atambua,5250.0
2018-03-01,Entikong,2376.0
2018-04-01,Ngurah Rai,516143.0
2018-04-01,Soekarno-Hatta,224978.0
2018-04-01,Juanda,26306.0
2018-04-01,Kualanamu,18538.0
2018-04-01,Husein Sastranegara,14163.0
2018-04-01,Adi Sucipto,11435.0
2018-04-01,Pintu Udara Lainnya,976.0
2018-04-01,Sultan Iskandar Muda,2941.0
2018-04-01,Minangkabau,4293.0
2018-04-01,Sultan Syarif Kasim II,2044.0
2018-04-01,Ahmad Yani,2232.0
2018-04-01,Supadio,1902.0
2018-04-01,Hasanuddin,1077.0
2018-04-01,Bandara Int. Lombok,10644.0
2018-04-01,A. Pintu Udara,848734.0
2018-04-01,Sam Ratulangi,10201.0
2018-04-01,Sultan Badaruddin II,861.0
2018-04-01,Total,1302321.0
2018-04-01,B. Pintu Laut,236833.0
2018-04-01,Tanjung Pinang,10449.0
2018-04-01,Tanjung Balai Karimun,7328.0
2018-04-01,Tanjung Benoa,634.0
2018-04-01,Tanjung Mas,437.0
